Data1
4.13
4.09
4.11
4.11
4.11
4.13
4.11
4.13
4.08
4.14
4.14
4.13
4.13
4.13
4.13
4.11
4.13
4.13
4.11
4.11
4.13
4.11
4.13
4.11
4.13
4.11
4.15
4.13
4.13
4.13
4.09
4.11
4.13
4.14
4.11
4.13
4.13
4.11
4.11
4.14
4.13
4.11
4.14
4.13
4.10
4.13
4.11
4.16
4.13
4.13
4.13
4.13
4.13
4.11
4.13
4.13
4.13
4.13
4.13
4.13
4.13
4.11
4.14
4.11
4.11
4.15
4.10
4.13
4.11
4.13
4.11
4.13
4.11
4.15
4.11
4.13
4.14
4.13
4.11
4.11
4.14
4.13
4.11
4.11
4.11
4.11
4.11
4.13
4.11
4.03
4.10
4.11
4.11
4.15
4.13
4.13
4.11
4.11
4.13
4.13
4.13
4.11
4.14
4.13
4.13
4.13
4.11
4.05
4.11
4.13
4.13
4.11
4.15
4.11
4.11
4.13
4.13
4.13
4.11
4.13
4.07
4.07
4.11
4.11
4.13
4.13
4.13
4.13
4.13
4.11
4.13
4.11
4.11
4.13
4.11
4.15
4.13
4.11
4.09
4.11
4.09
4.13
4.13
4.13
4.11
4.11
4.13
4.11
4.11
4.13
4.13
4.11
4.11
4.14
4.13
4.13
4.10
4.13
4.11
4.11
4.15
4.13
4.11
4.11
3.99
4.11
4.14
4.15
4.13
4.13
4.13
4.11
4.15
4.13
4.13
4.13
4.13
4.11
4.13
4.13
4.11
4.11
4.15
4.14
4.09
4.13
4.11
4.13
4.13
4.11
4.13
4.13
4.13
4.11
4.13
4.11
4.13
4.13
4.13
4.11
4.13
4.13
4.13
4.13
4.19
4.13
4.07
4.10
4.14
4.11
4.13
4.11
4.14
4.13
4.13
4.13
4.16
4.13
4.13
4.11
4.13
4.13
4.11
4.15
4.13
4.13
4.11
4.13
4.13
4.11
4.15
4.11
4.10
4.14
4.11
4.13
4.15
4.13
4.13
4.13
4.13
4.11
4.11
4.13
4.11
4.11
4.13
4.13
4.13
4.13
4.13
4.11
4.13
4.07
4.11
4.13
4.11
4.13
4.10
4.14
4.10
4.09
4.11
4.14
4.13
4.13
4.10
4.09
4.13
4.13
4.13
4.11
4.14
4.13
4.11
4.13
4.11
4.13
4.13
4.11
4.13
4.13
4.11
4.13
4.14
4.13
4.11
4.08
4.11
4.13
4.13
4.13
4.13
4.13
4.14
4.15
4.13
4.14
4.11
4.13
4.13
4.15
4.13
4.13
4.11
4.11
4.13
4.13
4.13
4.10
4.11
4.13
4.11
4.11
4.14
4.13
4.11
4.13
4.11
4.11
4.13
4.13
4.13
4.13
4.11
4.13
4.11
4.13
4.11
4.11
4.13
4.13
4.11
4.11
4.11
4.15
4.11
4.13
4.13
4.11
4.13
4.14
4.13
4.11
4.15
4.13
4.13
4.11
4.13
4.11
4.13
4.14
4.13
4.13
4.10
4.13
4.13
4.11
4.13
4.15
4.13
4.13
4.11
4.13
4.11
4.13
4.14
4.13
4.13
4.13
4.11
4.11
4.13
4.11
4.11
4.13
4.13
4.13
4.13
4.13
4.14
4.13
4.14
4.13
4.11
4.13
4.14
4.13
4.13
4.13
4.11
4.13
4.13
4.11
4.11
4.11
4.13
4.14
4.14
4.13
4.10
4.11
4.11
4.11
4.11
4.13
4.13
4.11
4.11
4.15
4.11
4.08
4.13
4.13
4.16
4.13
4.13
4.13
4.13
4.13
4.13
4.13
4.11
4.11
4.19
4.15
4.11
4.11
4.11
4.13
4.13
4.11
4.13
4.11
4.13
4.13
4.13
4.13
4.13
4.13
4.10
4.11
4.08
4.11
4.11
4.13
4.11
4.11
4.13
4.11
4.11
4.13
4.13
4.13
4.11
4.11
4.11
4.14
4.14
4.13
4.18
4.10
4.14
4.11
4.13
4.14
4.13
4.14
4.14
4.13
4.11
4.11
4.11
4.11
4.11
4.13
4.11
4.11
4.13
4.11
4.14
4.21
4.10
4.11
4.09
4.11
4.11
4.11
4.13
4.13
4.13
4.13
4.11
4.11
4.14
4.13
4.11
4.13
4.13
4.13
4.15
4.11
4.13
4.13
4.11
4.11
4.11
4.11
4.11
4.13
4.13
4.11
4.11
4.13
4.13
4.13
4.15
4.11
4.13
4.19
4.13
4.11
4.11
4.13
4.13
4.13
4.11
4.14
4.11
4.11
4.19
4.13
4.13
4.11
4.13
4.13
4.11
4.13
4.13
4.11
4.13
4.11
4.14
4.13
4.11
4.11
4.13
4.13
4.09
4.11
4.13
4.13
4.13
4.13
4.13
4.10
4.11
4.13
4.15
4.13
4.13
4.13
4.13
4.11
4.13
4.13
4.13
4.13
4.13
4.09
4.11
4.14
4.13
4.13
4.11
4.13
4.13
4.11
4.13
4.11
4.11
4.11
4.10
4.11
4.14
4.11
4.11
4.11
4.13
4.11
4.13
4.11
4.11
4.11
4.11
4.13
4.13
4.10
4.14
4.14
4.13
4.13
4.11
4.11
4.11
4.08
4.11
4.13
4.14
4.11
4.13
4.11
4.11
4.13
4.10
4.11
4.10
4.11
4.11
4.11
4.13
4.11
4.11
4.14
4.13
4.13
4.13
4.14
4.13
4.11
4.11
4.13
4.11
4.11
4.13
4.11
4.20
4.14
4.11
4.11
4.13
4.11
4.14
4.13
4.19
4.14
4.13
4.11
4.13
4.13
4.11
4.11
4.11
4.11
4.11
4.11
4.13
4.13
4.13
4.13
4.13
4.11
4.08
4.11
4.11
4.11
4.13
4.11
4.11
4.11
4.15
4.14
4.13
4.13
4.11
4.11
4.13
4.11
4.13
4.09
4.13
4.13
4.11
4.16
4.11
4.11
4.13
4.13
4.11
4.13
4.13
4.18
4.13
4.10
4.10
4.24
4.15
4.10
4.08
4.13
4.13
4.13
4.13
4.13
4.13
4.11
4.10
4.13
4.13
4.11
4.13
4.13
4.13
4.11
4.11
4.13
4.11
4.14
4.13
4.14
4.13
4.11
4.11
4.13
4.13
4.13
4.13
4.13
4.11
4.14
4.15
4.14
4.11
4.13
4.14
4.16
4.13
4.00
4.13
4.13
4.13
4.11
4.11
4.13
4.13
4.11
4.10
4.09
4.13
4.13
4.20
4.13
4.13
4.13
4.13
4.13
4.13
4.13
3.96
4.10
4.13
4.13
4.14
4.13
4.11
4.09
4.11
4.13
4.20
4.13
4.11
4.10
4.13
4.13
4.11
4.09
4.13
4.11
4.10
4.13
4.15
4.13
4.13
4.13
4.13
4.11
4.13
4.13
4.11
4.13
4.13
4.15
4.13
4.11
4.11
4.13
4.11
4.11
4.10
4.11
4.13
4.11
4.13
4.13
4.11
4.11
4.11
4.11
4.11
4.10
4.10
4.11
4.13
4.11
4.11
4.13
4.11
4.18
4.13
4.14
4.11
4.11
4.13
4.14
4.14
4.13
4.13
4.09
4.13
4.13
4.13
4.13
4.11
4.13
4.13
4.13
4.11
4.13
4.13
4.13
4.13
4.11
4.13
4.11
4.14
4.13
4.14
4.14
4.13
4.11
4.11
4.13
4.14
4.10
4.13
4.13
4.13
4.11
4.16
4.13
4.11
4.13
4.11
4.11
4.13
4.13
4.13
4.11
4.11
4.11
4.14
4.13
4.13
4.13
4.13
4.13
4.13
4.14
4.14
4.13
4.15
4.13
4.14
4.13
4.13
4.13
4.13
4.13
4.11
4.14
4.13
4.13
4.13
4.14
4.14
4.14
4.11
4.13
4.16
4.13
4.14
4.14
4.14
4.13
4.14
4.13
4.14
4.13
4.13
4.15
4.15
4.14
4.11
4.13
4.13
4.14
4.14
4.13
4.14
4.13
4.10
4.13
4.13
4.13
4.14
4.13
4.13
4.13
4.11
4.13
4.13
4.11
4.13
4.13
4.13
4.13
4.13
4.11
4.14
4.13
4.10
4.18
4.14
4.13
4.11
4.11
4.13
4.13
4.13
4.13
4.14
4.18
4.14
4.13
4.13
4.15
4.15
4.13
4.11
4.13
4.13
4.13
4.14
4.13
4.13
4.13
4.13
4.20
4.15
4.13
4.14
4.13
4.13
4.14
4.13
4.13
4.11
4.13
4.13
4.13
4.11
4.13
4.13
4.13
4.13
4.13
4.13
4.13
4.13
4.13
4.13
4.14
4.13
4.13
4.13
4.11
4.13
4.15
4.11
4.13
4.13
4.11
4.14
4.13
4.11
4.13
4.13
4.11
4.11
4.13
4.11
4.13
4.13
4.11
4.11
4.14
4.13
4.13
4.13
4.11
4.11
4.13
4.14
4.13
4.13
4.13
4.13
4.15
4.13
4.13
4.13
4.13
4.11
4.10
4.14
4.13
4.27
4.15
4.14
4.13
4.11
4.14
4.13
3.99
4.11
4.13
4.13
4.13
4.14
4.13
4.05
4.13
4.14
4.13
4.13
4.14
4.13
4.15
4.15
4.14
4.13
4.13
4.14
4.14
4.13
4.13
4.14
4.14
4.14
4.14
4.13
4.13
4.14
4.13
4.11
4.13
4.13
4.13
4.13
4.14
4.13
4.13
4.14
4.13
4.15
4.13
4.13
4.11
4.14
4.14
4.13
4.14
4.13
4.13
4.14
4.13
4.13
4.14
4.13
4.13
4.14
4.13
4.14
4.13
4.13
4.13
4.14
4.14
4.11
4.13
4.14
4.15
4.09
4.13
4.11
4.13
4.14
4.13
4.14
4.14
4.11
4.13
4.13
4.13
4.14
4.13
4.13
4.19
4.15
4.13
4.15
4.13
4.13
4.14
4.16
4.13
4.13
4.13
4.13
4.14
4.13
4.14
4.14
4.14
4.14
4.14
4.14
4.14
4.13
4.14
4.13
4.16
4.11
4.13
4.13
4.13
4.13
4.14
4.14
4.13
4.09
4.13
4.11
4.13
4.13
4.13
4.13
4.13
4.11
4.14
4.14
4.13
4.10
4.13
4.13
4.11
4.13
4.14
4.11
4.14
4.14
4.13
4.14
4.14
4.14
4.13
4.14
4.14
4.10
4.15
4.13
4.14
4.13
4.08
4.13
4.14
4.14
4.19
4.11
4.13
4.13
4.14
4.15
4.15
4.13
4.13
4.11
4.13
4.14
4.13
4.13
4.14
4.14
4.13
4.13
4.13
4.16
4.14
4.13
4.14
4.08
4.13
4.11
4.13
4.13
4.11
4.10
4.13
4.13
4.10
4.13
4.15
4.14
4.13
4.14
4.13
4.15
4.13
4.13
4.14
4.13
4.14
4.14
4.14
4.14
4.13
4.14
4.14
4.18
4.13
4.14
4.13
4.14
4.14
4.14
4.13
4.13
4.13
4.13
4.13
4.14
4.14
4.11
4.15
4.18
4.15
4.15
4.13
4.15
4.14
4.13
4.16
4.13
4.13
4.13
4.13
4.13
4.14
4.11
4.14
4.13
4.13
4.11
4.16
4.14
4.13
4.11
4.13
4.13
4.13
4.14
4.14
4.14
4.14
4.14
4.13
4.15
4.13
4.14
4.14
4.13
4.14
4.15
4.14
4.13
4.15
4.18
4.16
4.14
4.13
4.13
4.14
4.08
4.11
4.13
4.13
4.13
4.14
4.13
4.13
4.13
4.14
4.14
4.13
4.14
4.14
4.11
4.13
4.14
4.13
4.11
4.11
4.14
4.14
4.14
4.13
4.14
4.19
4.14
4.14
4.10
4.19
4.13
4.14
4.14
4.14
4.13
4.13
4.18
4.13
4.13
4.13
4.13
4.13
4.14
4.13
4.14
4.11
4.14
4.13
4.13
4.14
4.14
4.13
4.15
4.14
4.15
4.14
4.13
4.15
4.14
3.96
4.11
4.16
4.11
3.99
4.11
4.11
4.13
4.11
4.11
4.11
4.13
4.13
4.10
4.11
4.11
4.10
4.14
4.11
4.11
4.11
4.11
4.09
4.10
4.10
4.10
4.10
4.03
4.10
4.11
4.11
4.18
4.11
4.13
4.11
4.10
4.13
4.11
4.13
4.11
4.14
4.11
4.10
4.16
4.11
4.11
4.10
4.10
4.10
4.10
4.11
4.11
4.10
4.10
4.10
4.11
4.10
4.10
4.08
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.11
4.10
4.09
4.10
4.10
4.10
4.11
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.05
4.10
4.13
4.15
4.11
4.11
4.11
4.10
4.10
4.11
4.10
4.11
4.10
4.10
4.11
4.10
4.10
4.13
4.14
4.10
4.11
4.09
4.11
4.14
4.11
4.09
4.10
4.10
4.10
4.10
4.11
4.09
4.09
4.10
4.10
4.10
4.10
4.13
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.15
4.21
4.14
4.11
4.10
4.11
4.08
4.10
4.10
4.10
4.10
4.11
4.10
4.11
4.09
4.10
4.11
4.10
4.10
4.10
4.10
4.13
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.09
4.10
4.10
4.10
4.10
4.11
4.10
4.11
4.05
4.10
4.10
4.11
4.11
4.10
4.11
4.05
4.10
4.10
4.10
4.10
4.14
4.10
4.10
4.10
4.11
4.14
4.10
4.13
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.09
4.11
4.10
4.10
4.10
4.13
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.08
4.11
4.11
4.10
4.11
4.10
4.10
4.10
4.09
4.09
4.10
4.10
4.10
4.03
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.11
4.09
4.10
4.11
4.10
4.14
4.08
4.10
4.10
4.10
4.13
4.10
4.10
4.27
4.13
4.10
4.10
4.13
4.13
4.10
4.10
4.10
4.10
4.10
4.11
4.11
4.10
4.09
4.11
4.10
4.09
4.10
4.10
4.11
4.09
4.10
4.11
4.10
4.10
4.13
4.10
4.10
4.09
4.10
4.10
4.10
4.09
4.10
4.10
4.10
4.09
4.11
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.09
4.07
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.09
4.10
4.11
4.10
4.11
4.10
4.11
4.09
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.13
4.16
4.13
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.11
4.10
4.10
4.11
4.10
4.09
4.10
4.10
4.10
4.09
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.21
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.09
4.10
4.11
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.14
4.10
4.08
4.10
4.10
4.10
4.10
4.09
4.10
4.10
4.08
4.09
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.08
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.11
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.11
4.11
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.16
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.09
4.03
4.11
4.10
4.10
4.19
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.11
4.10
4.09
4.11
4.10
4.10
4.10
4.10
4.10
4.09
4.10
4.03
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.07
4.10
4.10
4.10
4.11
4.10
4.09
4.13
4.10
4.10
4.11
4.10
4.14
4.10
4.10
4.10
4.08
4.15
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.19
4.11
4.11
4.09
4.08
4.09
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.15
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.15
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.03
4.09
4.10
4.10
4.10
4.09
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.08
4.10
4.10
4.13
4.14
4.10
4.10
4.08
4.08
4.09
4.09
4.09
4.10
4.10
4.10
4.18
4.09
4.10
4.14
4.09
4.09
4.11
4.10
4.10
4.10
4.07
4.09
4.10
4.10
4.10
4.09
4.13
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.07
4.10
4.09
4.09
4.09
4.10
4.09
4.10
4.10
4.10
4.10
4.11
4.10
4.11
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.09
4.05
4.09
4.10
4.10
4.10
4.10
4.10
4.10
4.09
4.09
4.09
4.10
4.10
4.10
4.11
4.10
4.09
4.10
4.10
4.10
4.10
4.09
4.10
4.10
4.10
4.10
4.05
4.22
4.11
4.10
4.13
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.08
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.09
4.10
4.10
4.10
4.10
4.10
4.13
4.10
4.09
4.10
4.10
4.10
4.08
4.10
4.09
4.10
4.13
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.09
4.10
4.11
4.14
4.13
4.08
4.10
4.10
4.10
4.10
4.09
4.11
4.14
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.14
4.10
4.11
4.13
4.13
4.13
4.10
4.10
4.10
4.10
4.10
4.09
4.10
4.10
4.00
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.09
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.08
4.10
4.13
4.10
4.10
4.11
4.11
4.10
4.10
4.10
4.11
4.13
4.11
4.21
4.11
4.09
4.10
4.10
4.11
4.11
4.10
4.11
4.11
4.10
4.11
4.10
4.09
4.10
4.11
4.10
4.10
4.11
4.10
4.11
4.10
4.11
4.11
4.10
4.11
4.07
4.10
4.11
4.10
4.11
4.11
4.13
4.10
4.11
4.11
4.11
4.10
4.10
4.11
4.11
4.10
4.11
4.11
4.10
4.11
4.11
4.11
4.11
4.11
4.10
4.14
4.11
4.11
4.09
4.11
4.10
4.11
4.10
4.11
4.10
4.11
4.10
4.10
4.05
4.09
4.11
4.10
4.10
4.11
4.13
4.10
4.11
4.11
4.10
4.07
4.11
4.11
4.11
4.11
4.10
4.11
4.11
4.13
4.10
4.10
4.10
4.14
4.11
4.11
4.11
4.14
4.11
4.11
4.11
4.10
4.11
4.11
4.10
4.10
4.10
4.10
4.13
4.11
4.11
4.10
4.10
4.15
4.10
4.10
4.10
4.10
4.07
4.10
4.11
4.11
4.11
4.11
4.03
4.11
4.11
4.11
4.11
4.11
4.11
4.11
4.11
4.11
4.11
4.13
4.11
4.13
4.11
4.11
4.10
4.10
4.13
4.10
4.15
4.11
4.13
4.11
4.11
4.11
4.11
4.11
4.11
4.11
4.10
4.11
4.10
4.04
4.10
4.11
4.10
4.11
4.13
4.11
4.11
4.10
4.11
4.11
4.10
4.10
4.10
4.10
4.16
4.11
4.11
4.11
4.13
4.11
4.11
4.14
4.11
4.11
4.10
4.11
4.10
4.13
4.11
4.11
4.10
4.14
4.11
4.11
4.10
4.13
4.11
4.11
4.11
4.10
4.11
4.11
4.11
4.11
4.11
4.14
4.11
4.10
4.11
4.18
4.09
4.10
4.11
4.13
4.11
4.11
4.09
4.08
4.10
4.11
4.11
4.10
4.09
4.13
4.10
4.10
4.13
4.11
4.11
4.10
4.10
4.11
4.13
4.11
4.09
4.11
4.13
4.11
4.10
4.13
4.11
4.11
4.15
4.11
4.11
4.13
4.11
4.11
4.11
4.09
4.10
4.11
4.10
4.11
4.10
4.10
4.11
4.10
4.09
4.10
4.10
4.10
4.10
4.08
4.10
4.10
4.10
4.11
4.10
4.13
4.11
4.10
4.10
4.10
4.10
4.05
4.07
4.09
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.11
4.18
4.10
4.10
4.10
4.10
4.09
4.10
4.10
4.14
4.10
4.04
4.10
4.10
4.11
4.08
4.04
4.10
4.10
4.10
4.10
4.09
4.10
4.11
4.10
4.11
4.10
4.09
4.10
4.10
4.10
4.11
4.11
4.10
4.11
4.10
4.10
4.10
4.10
4.11
4.10
4.13
4.11
4.11
4.11
4.10
4.09
4.09
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.11
4.11
4.10
4.10
4.13
4.13
4.10
4.10
4.10
4.09
4.09
4.11
4.10
4.10
4.09
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.09
4.10
4.10
4.11
4.10
4.09
4.10
4.07
4.13
4.11
4.10
4.10
4.10
4.10
4.11
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.09
4.10
4.11
4.10
4.10
4.10
4.09
4.10
4.10
4.10
4.10
4.15
4.11
4.11
4.10
4.11
4.10
4.11
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.14
4.11
4.13
4.10
4.10
4.10
4.11
4.11
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.09
4.10
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
4.09
4.10
4.10
4.09
4.10
4.10
4.11
4.10
4.11
4.10
4.11
4.11
4.11
4.10
4.10
4.10
4.13
4.10
4.10
4.11
4.13
4.11
4.10
4.08
4.10
4.10
4.10
4.11
4.11
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.10
4.11
4.10
4.10
4.05
4.10
4.10
4.10
4.11
4.15
4.13
4.10
4.11
4.13
4.10
4.10
4.10
4.11
4.10
4.10
4.10
4.10
