Data
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.88
2.15
3.57
4.20
4.69
5.38
5.82
6.06
6.50
6.74
6.79
6.79
6.84
6.84
6.79
6.79
6.74
6.74
6.35
5.96
6.16
6.35
6.50
6.65
6.79
6.94
6.94
6.79
6.65
6.35
6.01
5.96
5.96
6.06
6.06
6.11
6.01
6.01
5.91
5.87
6.01
6.11
6.50
6.79
7.14
7.33
7.43
7.48
7.53
7.67
7.72
7.87
7.82
7.92
7.92
7.92
7.97
7.97
8.02
8.11
8.11
8.02
7.14
6.30
6.16
6.30
6.35
6.35
6.60
6.74
6.55
6.55
6.55
6.35
6.26
6.30
6.40
6.45
6.50
6.50
6.45
6.01
5.72
5.57
5.52
5.52
5.52
6.16
6.40
6.50
6.70
6.99
6.99
7.04
7.09
7.09
7.09
7.04
7.04
6.84
6.50
6.21
6.01
6.01
6.01
5.77
5.62
5.77
5.91
6.11
6.26
6.40
6.55
6.55
6.50
6.45
6.50
6.50
6.50
6.50
6.50
5.96
6.01
6.30
6.94
7.18
7.23
7.28
7.28
7.28
7.33
7.23
7.14
6.79
6.70
6.60
6.40
6.50
6.50
6.45
6.21
5.91
5.77
5.96
6.11
6.30
6.40
6.40
6.40
6.30
6.40
6.50
6.60
6.60
6.55
6.55
6.55
6.55
6.60
6.74
6.89
6.94
6.94
6.84
6.70
6.70
6.65
6.65
6.65
6.70
6.60
6.40
6.40
6.45
6.50
6.55
6.60
6.65
6.65
6.60
6.60
6.60
6.55
6.55
6.60
6.60
6.65
6.60
6.60
6.60
6.55
6.55
6.26
6.11
6.11
6.16
5.77
4.79
3.08
0.93
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.68
1.91
3.42
4.89
5.77
6.21
6.35
6.30
6.40
6.45
6.26
5.87
5.57
5.57
5.67
5.77
5.77
5.82
5.96
6.01
6.11
6.26
6.26
6.35
6.30
6.16
6.11
5.82
5.82
5.91
5.96
5.96
6.01
6.01
5.96
5.87
5.72
5.87
6.06
6.11
6.11
6.21
6.16
6.21
5.96
5.82
6.01
6.01
6.40
6.30
6.16
5.77
6.16
6.40
6.45
6.45
6.35
6.50
6.50
6.50
6.40
6.45
6.55
6.45
6.35
6.16
6.11
5.87
6.26
6.60
6.65
6.55
6.60
6.50
6.74
6.89
6.89
6.70
6.65
6.16
6.35
6.45
6.30
6.35
6.40
6.50
5.82
6.11
6.16
6.55
6.65
6.65
6.60
6.50
6.50
5.77
2.20
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
0.00
